Total Node Running Coins: 80000000
Total Ambassador Coins: 1614168
Total Quest Coins: 1680287
Total of All Tokens: 83294455
+-------------------------------------------------------+--------------+------------+-------+---------------+--------------+------------+
| Address                                               | Node Running | Ambassador | Quest | Initial Rolls | Total Tokens | Percentage |
| AU1BTDaDhHquXWTuGqurkkZW4uHFAQpfVcqk5pqCBD1gfJL7vaGK  |        21882 |          0 |     0 |      True     |        21882 |    0.0263% |
| AU12cRPgpPdCokgJ6mr8B88TpQ4V3Tyk1t82aCxxoVk1i7RtHa5kp |        21739 |          0 |   135 |      True     |        21874 |    0.0263% |
| AU1T4fmtCnCLKePBBNB9FHiGhhEUQB5F2NNJ39Tc6HrDEmSgMwka  |        21839 |          0 |     0 |      True     |        21839 |    0.0262% |
| AU1tYLfBjyrbAzU8Wyg13KhCHaZERATsB114ioLaei8ZAMnPxxQr  |        21748 |          0 |    64 |      True     |        21812 |    0.0262% |
| AU1n6d3crCoSEyQ428y56sLpYtNgGTJaRoMP7brt2QJJXv3ydWkL  |        21715 |          0 |    94 |     False     |        21809 |    0.0262% |
| AU12Utr9SC3jdZPuDDToC68wNN463EgkEg8Ydi6RykaGebMrs4Jut |        21799 |          0 |     0 |      True     |        21799 |    0.0262% |
| AU1pAt4XYRqzCSV1SBb7qGuXrRcnCMRoGwzFkq1G6TkrQz6ZbgVA  |        21798 |          0 |     0 |     False     |        21798 |    0.0262% |
| AU12AcSz6scG2Pt7SsMTaQAw4uyXqNWkdLLFXfBd5ho6Q8Mvtpfet |        21773 |          0 |     0 |      True     |        21773 |    0.0261% |
| AU133hPRipqcmXmJPr7g489Q5r1RBrTtTQcaSaWKtanWgsJF3Eqv  |        21560 |          0 |   200 |      True     |        21760 |    0.0261% |
| AU1CppVYhtz5Dg2owZNCotrjJGm8PD62Pzoz3xkgnmNFC5sE3QHx  |        21749 |          0 |     0 |      True     |        21749 |    0.0261% |
| AU1iViUqQWbypVQp4Ngb8dd5KjqhYbnMMYXYbtEEk849bdakyXJ7  |        21748 |          0 |     0 |     False     |        21748 |    0.0261% |
| AU12SSFLPnBuA9RdTygUTmEP6osex7Hy6R2YW2dguCLZF2WMCGNbc |        21638 |          0 |   108 |     False     |        21746 |    0.0261% |
| AU12jLZpRBFwGsqXQaWaWbAYwzvMwNx8pWq1TJG65T7RBjzxKZS5k |        21728 |          0 |     0 |      True     |        21728 |    0.0261% |
| AU1jpUuH4pAsCMqySxWFMGaB16zbZV2iCVeuoXQ8wCXQ2AxxBo3s  |        21601 |          0 |   111 |     False     |        21711 |    0.0261% |
| AU1CSYYKV19iHE9f7RNEeBNF4Tj3KuS6pbkpaFPdNERfAqmm9BHm  |        21696 |          0 |     0 |      True     |        21696 |    0.0260% |
| AU1ByTz1qzjjjVpQkjY2ziZkfsLEAzFSK1GCg4ZaVTPkrCgAvFty  |        21684 |          0 |     0 |      True     |        21684 |    0.0260% |
| AU12L6b5LpJP5W2oVWK7v9gfA3XqkjPKb2Ubgp3MSxbw1eG7WrAyY |        21682 |          0 |     0 |     False     |        21682 |    0.0260% |
| AU12F4Wvk1PFiPnAEMF7R1hUSpMgkda9roLijhA7YqR2xdUykeLMr |        21676 |          0 |     0 |     False     |        21676 |    0.0260% |
| AU1WqXXM19amQENX5dmKqwEmfXXLkTFKoWLmVCHmRJuWWFkgqYNC  |        21672 |          0 |     0 |      True     |        21672 |    0.0260% |
| AU1qLrbaC4vWNRLvTaRFY9SBRe7oDcrVqXrjiJmuMFy4eBknBgMV  |        21669 |          0 |     0 |      True     |        21669 |    0.0260% |
| AU1hzsnG4Wsiyp788FjGxaVMajr35oTi48vCsndstnVcEhBw6US5  |        21669 |          0 |     0 |     False     |        21669 |    0.0260% |
| AU1rRyCrCg4BqpoDhkbD1b41V2pzpJ3W2fk4pwFtj9ABEeCYtB4h  |        21457 |          0 |   200 |     False     |        21657 |    0.0260% |
| AU12XCgw9EcdaiEA4iD9vM9UR3UndTMC4v3MmaofKmD7afazXT4CH |        21655 |          0 |     0 |      True     |        21655 |    0.0260% |
| AU1QWmYG3fqtAZ8ynMJbLxVZPqvpzZbVhnk6HnMccRMtMfaH8DRf  |        21589 |          0 |    64 |     False     |        21653 |    0.0260% |
| AU12BcNgaHh1EyNv7aV9MRWAVXGsxQRsxazHvnm1ZwUdPdZxDvi5E |        21641 |          0 |     0 |      True     |        21641 |    0.0260% |
| AU12dbid61wEHT9AzgxfR21rAtrjzNPGhjS19RqzPizzeKrFPxYMU |        21639 |          0 |     0 |     False     |        21639 |    0.0260% |
| AU1tGRSZKoAUovfJKYwHoUB3Qvw82SbKrVpMHNpbBgKBHU8kARr3  |        21634 |          0 |     0 |     False     |        21634 |    0.0260% |
| AU12F7QBTyQFSAoiL9pLP7dBjLPrC6KmH8uev76eYUJiH2BiKQxpr |        21510 |          0 |   111 |     False     |        21621 |    0.0260% |
| AU1ZSmYp6mUMzQghGCSwGYp5PYLS23di5JQwJ28s6TEKRb9PdM3B  |        21612 |          0 |     0 |      True     |        21612 |    0.0259% |
| AU12XyDM4WNu61ebLBLnpoTnowPgfaXbei5i7UgCGoUJ4KQuA8PE5 |        21610 |          0 |     0 |     False     |        21610 |    0.0259% |
| AU12qEqaaFhyJVsHYLTjCXWzBmeBVp5pjgVYjzjePHhAdYK5GUryK |        21438 |          0 |   102 |     False     |        21540 |    0.0259% |
| AU12iFo6Qq9GHA3j8zvNPBEwew7VtyKKmJJseGqr8zJRXqV5U7kca |        21518 |          0 |     0 |     False     |        21518 |    0.0258% |
| AU1qf4KMtPgRz3ch3Rh4AeEqn74RMq5KUxcA2Dwiu31pwhRzBRau  |        21501 |          0 |     0 |      True     |        21501 |    0.0258% |
| AU1216o2yxPq5THLebDRfUQojrZsbqNjFr3SNP6gKq4P56hyVwiG6 |        21329 |          0 |   171 |      True     |        21500 |    0.0258% |
| AU1xJDcCcSDYrd3o1potwy1vbn9MEa5sKVy3VviCYR54XmST7eFP  |        21497 |          0 |     0 |     False     |        21497 |    0.0258% |
| AU12N8D5RayUfWgUoA6dFVpVTszTyxX2TwkHmSosK4VaHVr7WuSes |        21386 |          0 |   111 |     False     |        21497 |    0.0258% |
| AU1ky7TomqTsFBgir5nTsMYTLEWzwZgU7JEAWYwQSnLBDVXNQ8ky  |        21494 |          0 |     0 |     False     |        21494 |    0.0258% |
| AU12EnYkjtgEt1nog23fXTeLiDUrcgH6MY8m2DyVu8UvTJnxPWQGm |        21308 |          0 |   164 |      True     |        21472 |    0.0258% |
| AU1JCdmH8eZmZ1EipkfLmVhuBqu8uKJbpXNMJPJDKQR2Ck6GNb85  |        21356 |          0 |   112 |      True     |        21468 |    0.0258% |
| AU1Wxh5nPxHSdubCfMeZkyCGRbR9N4x4znXXZLCPm9aRac4FJ3Pz  |        21465 |          0 |     0 |     False     |        21465 |    0.0258% |
| AU12TpspYHukhKw9RkUR2zFV1SPFDytmM46y6fNv5yzjg29uVEavU |        21460 |          0 |     0 |     False     |        21460 |    0.0258% |
| AU17fuSjL2e2VL8Cjvm9do8SLUjMnCPcLbz6gtF3fu5u5BRVqiU6  |        21441 |          0 |     0 |      True     |        21441 |    0.0257% |
| AU12sG2LtaaNLjKCjrRRSvzGf53T7PPj57Z4mVrQzLKeV4JHCmi2M |        21427 |          0 |     0 |      True     |        21427 |    0.0257% |
| AU1RWmFY9ZZCj9ArmjdQA8VZz2UuR3zPqasWxyXCx7F1iweEtRQF  |        21405 |          0 |     0 |      True     |        21405 |    0.0257% |
| AU122meb7L5YAp6GNF68XPSA4YYxbgK4dS5P59D37ZCPe12Ntp6eo |        21403 |          0 |     0 |     False     |        21403 |    0.0257% |
| AU12RoMCJs82T6qMVNt5Ys9pMFBZksGmLoQBvXG4SErL8u6VWGLqv |        21399 |          0 |     0 |     False     |        21399 |    0.0257% |
| AU1iAaLZsPCBekUYC9toDDGQMAbZ8H69hevbUAUM6YpmvPPBrH7o  |        21333 |          0 |    64 |      True     |        21397 |    0.0257% |
| AU12pXtx8FSuySrsA6WG51ZHkfet8soz2HFT2dNzFKHrquUmnRnnf |        21394 |          0 |     0 |     False     |        21394 |    0.0257% |
| AU12ASe1o8yBRy7JWV6D83W5wENdhefCzS5ZWwuprnbWgnouHCNcd |        21360 |          0 |     0 |     False     |        21360 |    0.0256% |
| AU127gX1rGeAJeytfMowGdk8fNqnRVCSurXv7NHh6RHFqYs7ijbpB |        21178 |          0 |   162 |      True     |        21340 |    0.0256% |
| AU12Y6zyMDF4AvpuQn3NfGhPRN71toz21gDubtrtGwALgMZDWkWs5 |        21323 |          0 |     0 |     False     |        21323 |    0.0256% |
| AU1UChVgrdkXVpwEh3592GL123Uo7qzB9QPo7AzaWy8Gkk6Th9Ux  |        21301 |          0 |     0 |     False     |        21301 |    0.0256% |
| AU1B6dgxUmcn9KF4iSCjq3TiW92cTi29MC4U6x4DDEJRk4e7HwX2  |        21182 |          0 |   106 |     False     |        21288 |    0.0256% |
| AU12q9TiYz29jtfJscr2tjqRZNTGzFjgVDRgnamdzr5A6sGN9QT2n |        21209 |          0 |    64 |      True     |        21273 |    0.0255% |
| AU12SasNRLPZuwowvPjwWaWTXx3xuwDXysRx7KFUwDJKRr9z1yShw |        21092 |          0 |   175 |      True     |        21267 |    0.0255% |
| AU11D4sYU14YpH7wy6rjGS7k6GF4Wxf2D7vESLLZR77vEjTLqFWv  |        21261 |          0 |     0 |     False     |        21261 |    0.0255% |
| AU12sERL8gpjF1wLZxnxAyu93sp5daeEUN9NjANvFb7KvG1qrhYSU |        21240 |          0 |     0 |     False     |        21240 |    0.0255% |
| AU12CWUnRPJQbFmBAbXfVSj9b1kfQNySHA2eCXkycdmnQHJv2rN5S |        21099 |          0 |   141 |      True     |        21240 |    0.0255% |
| AU12oAkKsPSDLYsGnnZp9keTERAjgd8PTDpQKm67keRrdSi3XPRNa |        21216 |          0 |     0 |     False     |        21216 |    0.0255% |
| AU12bWmGbKhks3wNHADXBix54NAtikthXoe9NZBDfNqmraFwP7F3H |        21205 |          0 |     0 |      True     |        21205 |    0.0255% |
| AU12aiaGCzrVgXa6MdBR6UzrGsuETpmpMJ6Chkxy41wXNEmEPcHLc |        21184 |          0 |     0 |     False     |        21184 |    0.0254% |
| AU12FgHj2erw9L66yCSyT4sL9EQ978UmSCmvP4omqk693JyWMxHAM |        21182 |          0 |     0 |     False     |        21182 |    0.0254% |
| AU1tfaU446sk9R2Vw1ujWh2dhMS4YGMTQ6VZG2j5R2TpouAikkTS  |        21153 |          0 |     0 |      True     |        21153 |    0.0254% |
| AU1JCWfedTnxazijeLD1pQXKjCEwpxzH7i2yhja9LUsLz9xWY1Hc  |        21148 |          0 |     0 |     False     |        21148 |    0.0254% |
| AU1F1gFJYrnkDppUKsj7CFXUv36UeYMQ3iH4YeJHU13ciXmqKEsr  |        21135 |          0 |     0 |     False     |        21135 |    0.0254% |
| AU12CaJ6zDvf5BhmoRJhYtSDkU4cT8TXrfWU4qTNooXd9u9cHLvnS |        21099 |          0 |     0 |     False     |        21099 |    0.0253% |
| AU1F1eHFNfxcTQ64zAmYDDikxTmtAGqmGXWkrEkc1MqawazpGUVX  |        20978 |          0 |   112 |      True     |        21090 |    0.0253% |
| AU1pApVVt2FRKgd4e3fA7vtBkBvSjDq8vib5QrvuKmiCdRsQTqmS  |        21089 |          0 |     0 |      True     |        21089 |    0.0253% |
| AU12hv816Qwt5tWZPYWhwENdUMz1hRSEsAPJGoitg6oSJDiojxREK |        21087 |          0 |     0 |      True     |        21087 |    0.0253% |
| AU1XWnkgEDYAMCh3RgDAQfGc4DQQxqCovTMDaFM5Rn4sZkryF2bE  |        21085 |          0 |     0 |     False     |        21085 |    0.0253% |
| AU12dGhHoyQW89B6osokVKXTmFVjCGXJTyzzpdLcogwPVfR8rfaFu |        20947 |          0 |   124 |     False     |        21071 |    0.0253% |
| AU1isqA9ZS76SQ4sPmHZkDJqAu4UFc2sC9xeuKD7EYhzneyapA3d  |        21063 |          0 |     0 |     False     |        21063 |    0.0253% |
| AU12TH5Dho5BnRvNd5G4myFsNLFfMx6xESiGT56mxy2SUj3DmC2Mi |        21060 |          0 |     0 |     False     |        21060 |    0.0253% |
| AU1AGqkC4oVUuRBuzbhHMUwLXLbdKuCnxnyvqR4TVaSpRXfWUKDR  |        21039 |          0 |     0 |     False     |        21039 |    0.0253% |
| AU1nAjzYrkenA9DqzNMUyhcXrJ32CR5kJhyobeLVHYkLnbcmBXus  |        20930 |          0 |    94 |      True     |        21024 |    0.0252% |
| AU124FWNLNjqj2aNgKxQeSiPrS69AHbjHcdwcoUAKKz7VPUsR15Rk |        21023 |          0 |     0 |      True     |        21023 |    0.0252% |
| AU1PPBKdQFnkUgjyuk2e6GiCwv7Fw4ARToiVDac4ZYLRN1uS936A  |        20911 |          0 |   111 |     False     |        21022 |    0.0252% |
| AU12EVrvwW6LB5P7La63FDzuKGjwht3R9Vf8Sh4Byy1MvdB44u3yj |        20997 |          0 |     0 |     False     |        20997 |    0.0252% |
| AU1shrQ9Pyq45281FQFL7mEW4gTVA5tPbZnKN5za9miDPXf8gTfb  |        20976 |          0 |     0 |      True     |        20976 |    0.0252% |
| AU12RzueCDJMRyNjSJY4s5UBe5JMXB92V7mmaatKcms7EhbAkCvrj |        20943 |          0 |     0 |     False     |        20943 |    0.0251% |
| AU12kX7tup32JezRhZRWg5YvqnM2QzffqRhfjVfJRY16Ez6esGWa2 |        20921 |          0 |     0 |      True     |        20921 |    0.0251% |
| AU1LQNMaEDJCSEm7mQvdQnd7T9RCXzY84wJaqaUtaaHqJzYrTEBK  |        20918 |          0 |     0 |      True     |        20918 |    0.0251% |
| AU1BPWB3ZdJiXkHzZAcgzKhmBs9cngryYuMScqKViRZ41CQVQuzJ  |        20704 |          0 |   200 |     False     |        20904 |    0.0251% |
| AU123FUzeCeoaoipyjEQNYAuPHPF7dJKz5kMxzkRDTP4Nk89tHQqG |        20846 |          0 |    48 |     False     |        20894 |    0.0251% |
| AU1mHcfhDQtPYzDVrkDK4DPxYMD7dQmHViYoF6eGffA2f15ijKUU  |        20825 |          0 |    67 |      True     |        20893 |    0.0251% |
| AU12kzcLcJUTKYgDUEedbf3AnY8ZBYSGhMqbxypMs5WF8AXJjbzFE |        20762 |          0 |   111 |     False     |        20873 |    0.0251% |
| AU1A17TgwdjDKtKqxggiBzYrFHJyKov63AjeBtmzzyC9ZFqoy9GS  |        20863 |          0 |     0 |      True     |        20863 |    0.0250% |
| AU12duEbUdMMxCQtg2XGwpeZVmnnbzjWtQokfNKCMC1tzvD2quqzy |        20854 |          0 |     0 |      True     |        20854 |    0.0250% |
| AU12WdfEfYHDnbFd28pZyKJnbUQaYev2ygeQXH3TT8VLVc6uAssYc |        20638 |          0 |   182 |     False     |        20820 |    0.0250% |
| AU12LYtoycTNA9cKfCdn7Vq8ccJaNebosYbikAx2pHQQePvk21LZ4 |        20804 |          0 |     0 |      True     |        20804 |    0.0250% |
| AU12rSzVBkcCPAGZTr6FzvJDm9htJ29FZssMCqURMtkLDwD2JF3CL |        20795 |          0 |     0 |      True     |        20795 |    0.0250% |
| AU125NgaVHnyCyNGD6jduP8XgoUpmYLCKc1XoBUQxvrkJqc2HqqZs |        20774 |          0 |     0 |     False     |        20774 |    0.0249% |
| AU12VVPmRideeNQbE9ZKFybJYyS9HxeAiLEqdoaTBymNjnGapP4dk |        20644 |          0 |   129 |      True     |        20773 |    0.0249% |
| AU1ZZ8xmVVtByP4wZch2VcMCYV8a3uE3bjDikZE54LaYuwmU8Qc4  |        20684 |          0 |    65 |     False     |        20749 |    0.0249% |
| AU126wKAgG9qM2jJL9sTxWmGEK7WjHHFkpeghNfR5knz7DU734RkY |        20747 |          0 |     0 |     False     |        20747 |    0.0249% |
| AU12EwjNp8yDeWW2htaPVTBjsYuJMWh4Vd14drpdvKho3dxpHtuge |        20550 |          0 |   193 |      True     |        20743 |    0.0249% |
| AU12obfp2zzGpT4rjDMJ2knpnbemqDaAMLRj5LK8qHn9S6omajh4s |        20723 |          0 |     0 |      True     |        20723 |    0.0249% |
| AU18Rr2Vptd2BshGCZhVa4USMoMUzDSPkUb1G7wjZh9XmhapHPNa  |        20657 |          0 |    64 |     False     |        20721 |    0.0249% |
| AU1aubpwc4Fd17XbXob6u8csjxJbF821KpQDPGPoUSCMBfTPPaFw  |        20717 |          0 |     0 |     False     |        20717 |    0.0249% |
| AU12F4ESsPcjUXm7j3yBpBiCtPSKpTp2YNf1WBXtDsTUHTzCbRGVS |        20689 |          0 |     0 |     False     |        20689 |    0.0248% |
| AU1NJ9vVFdhoNCBsuwK5CmdRVAHGLgAzYddWB4BGDYJrxqo38pVq  |        20669 |          0 |     0 |      True     |        20669 |    0.0248% |
| AU1KVRrsUH6kH2TUSo9JXW29s7oshDLmjdDCK9PcBTejYY87XGMj  |        20649 |          0 |     0 |      True     |        20649 |    0.0248% |
| AU1s56E58ZnP3iMrUCK6S6USBC5TM1qe7oqoPyeMZ2VCoM75saXV  |        20634 |          0 |     0 |      True     |        20634 |    0.0248% |
| AU1EyBuFhTMM38gufFq7tRbRG7HZ1sMhoXFnakRNigrVw1VviM7H  |        20634 |          0 |     0 |     False     |        20634 |    0.0248% |
| AU1Mf8uB6BDBizrX7e6ySMjS3FYtRkGSrTqUz8AFG78c1RttyjFh  |        20633 |          0 |     0 |      True     |        20633 |    0.0248% |
| AU121xK6kvLm3YFCVbKNobjYYtCMdxyZE8Fo1Ls2HCM2hirC7E6AN |        20619 |          0 |     0 |      True     |        20619 |    0.0248% |
| AU1RbzhT3RK1XffvyppfmemnCVryTbXQdcEoXUgUwXorHfdARjsX  |        20590 |          0 |     0 |     False     |        20590 |    0.0247% |
| AU129BbrqTgFGzKb3ocQdxMB8HrqKzbVzjSTT5rdCdFd5wv1Z8kJc |        20399 |          0 |   188 |     False     |        20587 |    0.0247% |
| AU1LzjW6yooDhRAxxYRXvhjSErZpEZL42YGNx5MRDwCzjM6ufPRq  |        20581 |          0 |     0 |      True     |        20581 |    0.0247% |
| AU12aMa1YXbfkLdZeJybobZ8xWcFM6v5RY5KyCqf7AQqdiyNSQDrQ |        20579 |          0 |     0 |      True     |        20579 |    0.0247% |
| AU12FSa1DM62RvYwP7RjhVBGo5ojwwyXBeRwkvZCXZJ2ELmpab5WN |        20576 |          0 |     0 |      True     |        20576 |    0.0247% |
| AU12FELgDBrx6UEDr7S6Wfa2wj9djkNJCRZm1KDpmDbPVrdzQ3XNT |        20534 |          0 |     0 |     False     |        20534 |    0.0247% |
| AU12CE7sBWMFA9JR2mzGkifAfo6GTwKMW5MsWnZ9zdZLy4FnEKL88 |        20372 |          0 |   154 |      True     |        20526 |    0.0246% |
| AU1rMVcbVjeP9pkm5HmdyPKaeRBA4t37siXjkjcPkUCpAFHSd5fK  |        20514 |          0 |     0 |     False     |        20514 |    0.0246% |
| AU12hZfYQavH13mD1KWtuWwHwjJ3L4ktXeJ5z9MWu4D3rNUTfRh1c |        20449 |          0 |    64 |      True     |        20513 |    0.0246% |
| AU12Q2DfrVUA8czbn9fYZbbtfcrpnHAPuwKhoCXsjbQXmYVji3c7Z |        20329 |          0 |   180 |      True     |        20508 |    0.0246% |
| AU1qS12ur8LSabiu1B6vFoDyNdFjmPrJSBuyZTvMu6hQzmcz9k6m  |        20486 |          0 |     0 |     False     |        20486 |    0.0246% |
| AU1Spjhsfg24gEVH5ctVHa6pjQUbXymdzJJ5ZJm3e2JmC71tUW5   |        20325 |          0 |   150 |     False     |        20476 |    0.0246% |
| AU19828DMNRwHaST4utKGCotidBpg9xoQLFnaxeBLwg8MHwWo3kN  |        20474 |          0 |     0 |     False     |        20474 |    0.0246% |
| AU1M1oPt1KV68YADL1nsXwWEFiWCMdN7u5thkgSiM8Xa3h5qukDw  |        20459 |          0 |     0 |     False     |        20459 |    0.0246% |
| AU12uCEqVST45uHuAj1FNcVMBXr8GKZLnnSechbzoy6QW1uKVQtzp |        20455 |          0 |     0 |      True     |        20455 |    0.0246% |
| AU12T7D53MSjQP8SCG3VYPf7uFmUBqa1HnEJXu97maBmpg8orFPEw |        20451 |          0 |     0 |      True     |        20451 |    0.0246% |
| AU12Y1ZCHJKjzuVC56G55X5S637BUHYQt8g8mVdNnGWAkeN87UmuC |        20440 |          0 |     0 |     False     |        20440 |    0.0245% |
| AU1ps5DeV8reRMxPZphAUyvxpnMaUV4LemwaMWoYBskaZnY6sYNn  |        20268 |          0 |   162 |     False     |        20431 |    0.0245% |
| AU1dXevqXM4uoqgCqazxftuTzqyzEgMw9sAmMacjEnMuhc9K9NJw  |        20427 |          0 |     0 |     False     |        20427 |    0.0245% |
| AU12inebNZLHxF5KLD1cQ1F1D2LYUo7VJHxVWabf3zfo74H6W5tKR |        20426 |          0 |     0 |      True     |        20426 |    0.0245% |
| AU1jj4jJ9DKZc1Gd8mCfsiCSi1dAnyru7dKnkRc3QFi1p4tGTSW1  |        20421 |          0 |     0 |      True     |        20421 |    0.0245% |
| AU1CRzYax8qXcD6tjuRYf2KP7d1yHbMi6c4yPRC74bzwCUCDWtrM  |        20408 |          0 |     0 |      True     |        20408 |    0.0245% |
| AU12JtMt5bdo9GN3tUnXMm7niChX6RXEM4GTM1Q6NL4LLVuERuWqR |        20266 |          0 |   137 |     False     |        20404 |    0.0245% |
| AU12mgVx934p9Pzrdr1m35fGZ693aTkza1b6itwuMmyjY3Ws4nhcE |        20305 |          0 |    73 |     False     |        20378 |    0.0245% |
| AU121wBdUHRmJstnh9xkRNaq9RW3LVc3QEYCaWuHBoYmRdTsqgymv |        20374 |          0 |     0 |      True     |        20374 |    0.0245% |
| AU12a4YKH8Dn4c4FTeJBKejw8U3NVcBW6fsGXV3ycoG3HNiDE3tpj |        20360 |          0 |     0 |     False     |        20360 |    0.0244% |
| AU1pZmw514aLBUBxMwHxtu4SJXgfqtYC1QFK5bDKwds923ZWSZzz  |        20262 |          0 |    73 |      True     |        20335 |    0.0244% |
| AU122XMhqWNUxpism2CBXH16oa2K6RmW8dWoQNcRjqXWU5JCi58CG |        20329 |          0 |     0 |     False     |        20329 |    0.0244% |
| AU123bdRgkBXvZvZsJzoBpzEycWEi6TkDNCLZHuod3h6KeEtXX9ZK |        20179 |          0 |   103 |     False     |        20282 |    0.0243% |
| AU12dJMZJG27mcKrXttVpY8KyPTkvV6DzDKTaYHKPWiYiugZVVBeV |        20267 |          0 |     0 |      True     |        20267 |    0.0243% |
| AU1EdNCWk5NHNj2cVabSKzMnsaDpTWDxvHWKFoZd2HnhZ7RBGSpH  |        20264 |          0 |     0 |      True     |        20264 |    0.0243% |
| AU1XnhQQqNdGfo6LzPbbngp5HXF5TgzESL11FK8okbev5tWp3oBS  |        20131 |          0 |   111 |     False     |        20242 |    0.0243% |
| AU12aVzq9s8gXQwKfpDLEiHJbqEekqLKWHhaqvfLPdXh9LdB1oMGT |        20172 |          0 |    54 |     False     |        20226 |    0.0243% |
| AU128KVg6QcPrpmcu7UMvyqtvqZnt1LUG4rSWHVyvHtDka5kDtfza |        20221 |          0 |     0 |     False     |        20221 |    0.0243% |
| AU1pXdrbUqgQREf7vpH5PeM54KXfTRHDYt5snDkoBJ8QYwkvmnKY  |        20219 |          0 |     0 |     False     |        20219 |    0.0243% |
| AU1vArf9AgC7N13Uk7XgQain9Y7JRNWfnq6brE8B7jSpFWFwWoXN  |        20173 |          0 |     0 |     False     |        20173 |    0.0242% |
| AU12XcdD7wdhU2GQrk7GpuWHkNTGufLCaHb74P6pgyQUuyfLkNA8a |        20161 |          0 |     0 |      True     |        20161 |    0.0242% |
| AU1EEbtWQvZnwhAfQWjwYnkBbRNkM7Ecg8Gd6bmw4LdSjZUXFvsm  |        19985 |          0 |   164 |     False     |        20150 |    0.0242% |
| AU1sbGN5wjPtRxRwcrLpXXWXBNXQ6dM8X44SFCiwYWnxvoym568E  |        20146 |          0 |     0 |     False     |        20146 |    0.0242% |
| AU1FL1CQWm3psn8gzcvZgU268S4khGC1Ts3rpGwUjWtmsduwMQY1  |        20131 |          0 |     0 |     False     |        20131 |    0.0242% |
| AU12fYdRknnsQvUofb23Bv6zS4bffqbaeEBMbAoVRJkBYoh6ifZ5E |        20105 |          0 |     0 |      True     |        20105 |    0.0241% |
| AU1CAwGB8hBfGWKt2JamSfTgMw2j3xmVtbHmgBsEWQXrV2HTiDY2  |        20089 |          0 |     0 |     False     |        20089 |    0.0241% |
| AU12bALXRGynsxJZ3trBG5ggSyXXNwtmYftDPHtiiYRUyfy48ZuQg |        20089 |          0 |     0 |      True     |        20089 |    0.0241% |
| AU12Uet4McW6rYgCGjEgpN2qREVKpSJeio3imxfh8kjpnjwPeqgFq |        19938 |          0 |   137 |     False     |        20075 |    0.0241% |
| AU1AGXCLxpewVezX65qVpnHocUixsqzopRT62p4Rp1CaetrJmzDs  |        20065 |          0 |     0 |      True     |        20065 |    0.0241% |
| AU1KqXsort5ZPCoVphZmBP16ARZPssQuC7nURy23aSrrcZ3ZDo6W  |        19948 |          0 |    91 |      True     |        20039 |    0.0241% |
| AU1sizZKAiz7BMnW7Sxq2R6xCjDT88iLedTcEUXCQfpHeEKPKLCt  |        20036 |          0 |     0 |     False     |        20036 |    0.0241% |
| AU1UkM7CH4a1SnBYw6U8xt4zSrB8XB4tyrCGThmqBDqncFXsRSrZ  |        20022 |          0 |     0 |     False     |        20022 |    0.0240% |
| AU12JCr2WNeVAfcnRis5eejwQYuW9cFxUD4dDDLnBeEcqCgyPiVX  |        19885 |          0 |   137 |     False     |        20022 |    0.0240% |
| AU125iLoGinFnZhKkkJ1PqR8DprZzZ5WoNtgWzFoX7Y6mwP6GhLRe |        20009 |          0 |     0 |     False     |        20009 |    0.0240% |
| AU129htAiHhEnAUA4i6gAhJngLsJfEzU1vM1c7QPh764Dqci7FzTD |        19806 |          0 |   200 |      True     |        20006 |    0.0240% |
| AU12van3ZcRZ2e4sJ5XE8gbXDd7BSxPe8BjkTNg32SvkiqT5qVoc1 |        19995 |          0 |     0 |      True     |        19995 |    0.0240% |
| AU12Z1o2yTP5Gd6VphLi6ojB8FbUQf2HF2fAtQ1CinDqkS2er2Lhj |        19971 |          0 |     0 |      True     |        19971 |    0.0240% |
| AU12P64gFHpKadf7ptcAkt5yd5ekb4XXunLqZNUsRwZpCyD44yFNy |        19774 |          0 |   165 |      True     |        19939 |    0.0239% |
| AU12FSTyXQ3GXGQLZfHjJZ387mch6BjBtj2DS16FXLN4qn4MGKpXW |        19777 |          0 |   151 |     False     |        19928 |    0.0239% |
| AU12vC325jw6ZWcXGm5e1WH7EtGsc1JUadzjJrWSZYyGQdKXr9FNb |        19910 |          0 |     0 |     False     |        19910 |    0.0239% |
